Month,Industry,Sector_Type,Number_of_Agreements,Number_of_Employees,Duration_Months_Avg,First_Year_Pct_Adjustment_Avg,Annual_Pct_Adjustment_Avg,Extraction_Date
Q22024,Newfoundland and Labrador,Private Sector,1,500,36.0,5.1,3.6,2025-10-21
Q22024,Nova Scotia,All Sectors,2,9842,38.3,2.5,2.6,2025-10-21
Q22024,Nova Scotia,Public Sector,2,9842,38.3,2.5,2.6,2025-10-21
Q22024,New Brunswick,All Sectors,1,730,44.0,2.0,1.7,2025-10-21
Q22024,New Brunswick,Public Sector,1,730,44.0,2.0,1.7,2025-10-21
Q22024,Quebec,All Sectors,27,488367,60.0,6.0,3.6,2025-10-21
Q22024,Quebec,Private Sector,1,1300,60.0,8.0,4.6,2025-10-21
Q22024,Quebec,Public Sector,26,487067,60.0,6.0,3.6,2025-10-21
Q22024,Ontario,All Sectors,11,92820,33.9,3.5,3.2,2025-10-21
Q22024,Ontario,Private Sector,1,740,48.0,10.8,4.1,2025-10-21
Q22024,Ontario,Public Sector,10,92080,33.8,3.5,3.2,2025-10-21
Q22024,Manitoba,All Sectors,2,16000,48.0,2.5,2.8,2025-10-21
Q22024,Manitoba,Public Sector,2,16000,48.0,2.5,2.8,2025-10-21
Q22024,Saskatchewan,All Sectors,1,1690,36.0,3.0,2.7,2025-10-21
Q22024,Saskatchewan,Public Sector,1,1690,36.0,3.0,2.7,2025-10-21
Q22024,Alberta,All Sectors,4,9900,42.9,1.3,2.2,2025-10-21
Q22024,Alberta,Public Sector,4,9900,42.9,1.3,2.2,2025-10-21
Q22024,Multi-provinces,All Sectors,1,1020,48.0,5.0,3.1,2025-10-21
Q22024,Multi-provinces,Private Sector,1,1020,48.0,5.0,3.1,2025-10-21
Q32024,All jurisdictions,All Sectors,27,95429,42.8,4.1,3.3,2025-10-21
Q32024,All jurisdictions,Private Sector,8,13506,33.5,7.7,4.5,2025-10-21
Q32024,All jurisdictions,Public Sector,19,81923,44.3,3.5,3.1,2025-10-21
Q32024,Federal jurisdiction,All Sectors,4,10857,47.9,5.6,3.8,2025-10-21
Q32024,Federal jurisdiction,Private Sector,2,1205,54.0,12.7,4.8,2025-10-21
Q32024,Federal jurisdiction,Public Sector,2,9652,47.2,4.7,3.7,2025-10-21
Q32024,Quebec,All Sectors,2,7700,68.9,5.5,3.8,2025-10-21
Q32024,Quebec,Public Sector,2,7700,68.9,5.5,3.8,2025-10-21
Q32024,Ontario,All Sectors,14,43363,36.4,4.4,3.5,2025-10-21
Q32024,Ontario,Private Sector,4,9311,30.0,7.3,5.1,2025-10-21
Q32024,Ontario,Public Sector,10,34052,38.1,3.6,3.1,2025-10-21
Q32024,Manitoba,All Sectors,2,19400,48.0,2.5,3.0,2025-10-21
Q32024,Manitoba,Public Sector,2,19400,48.0,2.5,3.0,2025-10-21
Q32024,Saskatchewan,All Sectors,2,10530,37.3,2.9,2.6,2025-10-21
Q32024,Saskatchewan,Public Sector,2,10530,37.3,2.9,2.6,2025-10-21
Q32024,Alberta,All Sectors,2,1339,36.0,2.8,2.5,2025-10-21
Q32024,Alberta,Private Sector,1,750,36.0,5.0,3.7,2025-10-21
Q32024,Alberta,Public Sector,1,589,36.0,0.0,0.9,2025-10-21
Q32024,Multi-provinces,All Sectors,1,2240,36.0,7.7,2.5,2025-10-21
Q32024,Multi-provinces,Private Sector,1,2240,36.0,7.7,2.5,2025-10-21
Q42024,All jurisdictions,All Sectors,29,177872,50.3,4.8,3.7,2025-10-21
Q42024,All jurisdictions,Private Sector,9,21097,53.3,3.0,3.5,2025-10-21
Q42024,All jurisdictions,Public Sector,20,156775,49.9,5.0,3.7,2025-10-21
Q42024,Federal jurisdiction,All Sectors,7,11704,46.8,4.7,3.2,2025-10-21
Q42024,Federal jurisdiction,Private Sector,3,3194,43.5,4.4,3.2,2025-10-21
Q42024,Federal jurisdiction,Public Sector,4,8510,48.0,4.8,3.2,2025-10-21
Q42024,Nova Scotia,All Sectors,2,16870,24.0,5.1,4.1,2025-10-21
Q42024,Nova Scotia,Public Sector,2,16870,24.0,5.1,4.1,2025-10-21
Q42024,Quebec,All Sectors,4,89929,60.6,5.6,3.6,2025-10-21
Q42024,Quebec,Private Sector,3,8256,66.7,2.0,4.0,2025-10-21
Q42024,Quebec,Public Sector,1,81673,60.0,6.0,3.6,2025-10-21
Q42024,Ontario,All Sectors,6,18287,35.9,3.9,3.5,2025-10-21
Q42024,Ontario,Public Sector,6,18287,35.9,3.9,3.5,2025-10-21
Q42024,Manitoba,All Sectors,2,25696,48.0,2.8,4.2,2025-10-21
Q42024,Manitoba,Private Sector,1,6696,48.0,3.5,3.1,2025-10-21
Q42024,Manitoba,Public Sector,1,19000,48.0,2.5,4.6,2025-10-21
Q42024,Alberta,All Sectors,6,7586,46.9,2.6,3.0,2025-10-21
Q42024,Alberta,Private Sector,1,1151,24.0,4.0,3.7,2025-10-21
Q42024,Alberta,Public Sector,5,6435,50.9,2.3,2.8,2025-10-21
Q42024,All territories,All Sectors,1,6000,36.0,6.0,3.5,2025-10-21
Q42024,All territories,Public Sector,1,6000,36.0,6.0,3.5,2025-10-21
Q42024,Multi-provinces,All Sectors,1,1800,48.0,3.0,3.0,2025-10-21
Q42024,Multi-provinces,Private Sector,1,1800,48.0,3.0,3.0,2025-10-21
Q12025,All jurisdictions,All Sectors,21,50994,49.7,4.2,3.4,2025-10-21
Q12025,All jurisdictions,Private Sector,8,10377,53.5,4.0,3.4,2025-10-21
Q12025,All jurisdictions,Public Sector,13,40617,48.7,4.2,3.4,2025-10-21
Q12025,Federal jurisdiction,All Sectors,6,13263,46.3,4.9,3.8,2025-10-21
Q12025,Federal jurisdiction,Private Sector,5,5593,44.0,5.2,3.9,2025-10-21
Q12025,Federal jurisdiction,Public Sector,1,7670,48.0,4.7,3.7,2025-10-21
Q12025,Quebec,All Sectors,2,5513,70.8,5.7,3.2,2025-10-21
Q12025,Quebec,Public Sector,2,5513,70.8,5.7,3.2,2025-10-21
Q12025,Ontario,All Sectors,4,11467,46.1,4.1,3.5,2025-10-21
Q12025,Ontario,Public Sector,4,11467,46.1,4.1,3.5,2025-10-21
Q12025,Manitoba,All Sectors,2,8300,48.0,2.9,3.1,2025-10-21
Q12025,Manitoba,Public Sector,2,8300,48.0,2.9,3.1,2025-10-21
Q12025,Alberta,All Sectors,6,10051,42.6,3.5,3.0,2025-10-21
Q12025,Alberta,Private Sector,2,2384,57.2,1.1,2.5,2025-10-21
Q12025,Alberta,Public Sector,4,7667,38.1,4.3,3.2,2025-10-21
Q12025,British Columbia,All Sectors,1,2400,72.0,4.0,3.2,2025-10-21
Q12025,British Columbia,Private Sector,1,2400,72.0,4.0,3.2,2025-10-21
Q22025,All jurisdictions,All Sectors,26,202589,46.9,5.8,4.4,2025-10-21
Q22025,All jurisdictions,Private Sector,12,128621,47.6,7.2,5.1,2025-10-21
Q22025,All jurisdictions,Public Sector,14,73968,45.6,3.3,3.1,2025-10-21
Q22025,Federal jurisdiction,All Sectors,1,733,48.0,5.0,4.5,2025-10-21
Q22025,Federal jurisdiction,Private Sector,1,733,48.0,5.0,4.5,2025-10-21
Q22025,Nova Scotia,All Sectors,1,1180,24.0,5.6,3.8,2025-10-21
Q22025,Nova Scotia,Public Sector,1,1180,24.0,5.6,3.8,2025-10-21
Q22025,Quebec,All Sectors,8,115948,49.1,7.6,5.3,2025-10-21
Q22025,Quebec,Private Sector,4,106088,48.1,8.0,5.5,2025-10-21
Q22025,Quebec,Public Sector,4,9860,60.0,3.3,3.0,2025-10-21
Q22025,Ontario,All Sectors,4,6021,32.8,6.1,6.3,2025-10-21
Q22025,Ontario,Private Sector,1,1606,24.0,10.8,10.2,2025-10-21
Q22025,Ontario,Public Sector,3,4415,36.0,4.3,4.9,2025-10-21
Q22025,Saskatchewan,All Sectors,1,12800,36.0,4.0,3.0,2025-10-21
Q22025,Saskatchewan,Public Sector,1,12800,36.0,4.0,3.0,2025-10-21
Q22025,Alberta,All Sectors,10,64357,47.0,3.0,2.9,2025-10-21
Q22025,Alberta,Private Sector,5,18644,47.9,2.9,2.5,2025-10-21
Q22025,Alberta,Public Sector,5,45713,46.6,3.0,3.0,2025-10-21
Q22025,British Columbia,All Sectors,1,1550,36.0,4.2,4.6,2025-10-21
Q22025,British Columbia,Private Sector,1,1550,36.0,4.2,4.6,2025-10-21
2016,All jurisdictions,All Sectors,292,1194600,48.5,0.9,1.4,2025-10-21
2016,All jurisdictions,Private Sector,128,247565,45.4,1.5,1.5,2025-10-21
2016,All jurisdictions,Public Sector,164,947035,49.2,0.7,1.3,2025-10-21
2016,Federal jurisdiction,All Sectors,25,120168,44.7,1.1,1.4,2025-10-21
2016,Federal jurisdiction,Private Sector,15,27168,78.4,0.8,1.5,2025-10-21
2016,Federal jurisdiction,Public Sector,10,93000,34.9,1.2,1.3,2025-10-21
2016,Newfoundland and Labrador,All Sectors,1,1400,42.9,1.7,1.6,2025-10-21
2016,Newfoundland and Labrador,Private Sector,1,1400,42.9,1.7,1.6,2025-10-21
2016,Prince Edward Island,All Sectors,3,3880,41.1,1.6,2.5,2025-10-21
2016,Prince Edward Island,Private Sector,1,550,72.0,2.5,2.1,2025-10-21
2016,Prince Edward Island,Public Sector,2,3330,36.0,1.5,2.6,2025-10-21
2016,Nova Scotia,All Sectors,1,690,36.0,2.0,1.7,2025-10-21
2016,Nova Scotia,Public Sector,1,690,36.0,2.0,1.7,2025-10-21
2016,New Brunswick,All Sectors,14,14830,53.1,1.5,1.7,2025-10-21
2016,New Brunswick,Private Sector,5,4600,36.0,1.9,2.0,2025-10-21
2016,New Brunswick,Public Sector,9,10230,60.8,1.4,1.5,2025-10-21
2016,Quebec,All Sectors,55,473162,60.4,0.1,1.1,2025-10-21
2016,Quebec,Private Sector,11,10297,62.4,2.2,2.1,2025-10-21
2016,Quebec,Public Sector,44,462865,60.3,0.1,1.1,2025-10-21
2016,Ontario,All Sectors,105,360580,36.2,1.6,1.6,2025-10-21
2016,Ontario,Private Sector,66,161770,41.6,1.8,1.6,2025-10-21
2016,Ontario,Public Sector,39,198810,31.8,1.5,1.6,2025-10-21
2016,Manitoba,All Sectors,22,45850,53.5,1.6,1.7,2025-10-21
2016,Manitoba,Private Sector,3,2700,48.0,3.2,3.1,2025-10-21
2016,Manitoba,Public Sector,19,43150,53.8,1.5,1.6,2025-10-21
2016,Saskatchewan,All Sectors,4,13030,46.5,0.3,1.0,2025-10-21
2016,Saskatchewan,Private Sector,1,940,36.0,2.7,2.7,2025-10-21
2016,Saskatchewan,Public Sector,3,12090,47.3,0.1,0.8,2025-10-21
2016,Alberta,All Sectors,34,80400,32.5,1.3,1.1,2025-10-21
2016,Alberta,Private Sector,15,27190,31.5,0.3,0.4,2025-10-21
2016,Alberta,Public Sector,19,53210,33.0,1.8,1.4,2025-10-21
2016,British Columbia,All Sectors,25,71560,53.2,0.6,1.5,2025-10-21
2016,British Columbia,Private Sector,9,8950,43.0,0.9,1.3,2025-10-21
2016,British Columbia,Public Sector,16,62610,54.7,0.5,1.6,2025-10-21
2016,All territories,All Sectors,2,7050,41.6,2.0,1.6,2025-10-21
2016,All territories,Public Sector,2,7050,41.6,2.0,1.6,2025-10-21
2016,Multi-provinces,All Sectors,1,2000,36.0,2.2,2.2,2025-10-21
2016,Multi-provinces,Private Sector,1,2000,36.0,2.2,2.2,2025-10-21
2017,All jurisdictions,All Sectors,224,868612,39.8,1.7,1.7,2025-10-21
2017,All jurisdictions,Private Sector,75,193038,44.9,2.6,2.0,2025-10-21
2017,All jurisdictions,Public Sector,149,675574,38.3,1.4,1.7,2025-10-21
2017,Federal jurisdiction,All Sectors,46,209018,47.4,1.4,1.6,2025-10-21
2017,Federal jurisdiction,Private Sector,23,40926,46.3,1.8,2.1,2025-10-21
2017,Federal jurisdiction,Public Sector,23,168092,47.7,1.3,1.4,2025-10-21
2017,Nova Scotia,All Sectors,2,16800,58.7,0.0,0.9,2025-10-21
2017,Nova Scotia,Public Sector,2,16800,58.7,0.0,0.9,2025-10-21
2017,New Brunswick,All Sectors,4,18570,53.7,1.0,1.0,2025-10-21
2017,New Brunswick,Private Sector,1,500,48.0,0.0,1.2,2025-10-21
2017,New Brunswick,Public Sector,3,18070,53.9,1.0,1.0,2025-10-21
2017,Quebec,All Sectors,21,100687,54.9,3.4,2.1,2025-10-21
2017,Quebec,Private Sector,7,77903,51.1,4.0,2.2,2025-10-21
2017,Quebec,Public Sector,14,22784,68.0,1.6,1.7,2025-10-21
2017,Ontario,All Sectors,78,396728,31.9,1.8,2.0,2025-10-21
2017,Ontario,Private Sector,16,26668,36.7,3.2,2.2,2025-10-21
2017,Ontario,Public Sector,62,370060,31.5,1.6,2.0,2025-10-21
2017,Manitoba,All Sectors,5,11178,61.6,0.3,1.9,2025-10-21
2017,Manitoba,Public Sector,5,11178,61.6,0.3,1.9,2025-10-21
2017,Saskatchewan,All Sectors,6,5810,41.8,1.3,1.6,2025-10-21
2017,Saskatchewan,Private Sector,3,2330,43.8,0.6,1.7,2025-10-21
2017,Saskatchewan,Public Sector,3,3480,40.5,1.9,1.6,2025-10-21
2017,Alberta,All Sectors,36,70230,26.0,0.9,0.8,2025-10-21
2017,Alberta,Private Sector,10,16850,31.3,-0.1,0.4,2025-10-21
2017,Alberta,Public Sector,26,53380,24.4,1.2,0.9,2025-10-21
2017,British Columbia,All Sectors,26,39591,42.8,1.3,1.8,2025-10-21
2017,British Columbia,Private Sector,15,27861,41.8,1.0,1.8,2025-10-21
2017,British Columbia,Public Sector,11,11730,45.2,1.8,1.9,2025-10-21
2018,All jurisdictions,All Sectors,226,761192,42.7,1.4,1.4,2025-10-21
2018,All jurisdictions,Private Sector,82,220436,47.4,2.3,1.9,2025-10-21
2018,All jurisdictions,Public Sector,144,540756,40.7,1.0,1.2,2025-10-21
2018,Federal jurisdiction,All Sectors,30,78120,47.9,1.8,2.0,2025-10-21
2018,Federal jurisdiction,Private Sector,16,29740,46.5,2.4,2.3,2025-10-21
2018,Federal jurisdiction,Public Sector,14,48380,48.7,1.4,1.7,2025-10-21
2018,Newfoundland and Labrador,All Sectors,10,19903,49.3,1.1,0.4,2025-10-21
2018,Newfoundland and Labrador,Private Sector,2,2043,53.5,10.6,3.7,2025-10-21
2018,Newfoundland and Labrador,Public Sector,8,17860,48.9,0.0,0.0,2025-10-21
2018,Prince Edward Island,All Sectors,1,1400,36.0,2.0,1.5,2025-10-21
2018,Prince Edward Island,Public Sector,1,1400,36.0,2.0,1.5,2025-10-21
2018,Nova Scotia,All Sectors,21,41120,62.7,0.2,1.1,2025-10-21
2018,Nova Scotia,Private Sector,8,9310,39.9,0.8,0.8,2025-10-21
2018,Nova Scotia,Public Sector,13,31810,69.4,0.1,1.2,2025-10-21
2018,New Brunswick,All Sectors,1,550,48.0,2.5,2.5,2025-10-21
2018,New Brunswick,Private Sector,1,550,48.0,2.5,2.5,2025-10-21
2018,Quebec,All Sectors,35,156818,53.9,1.8,1.7,2025-10-21
2018,Quebec,Private Sector,12,101573,52.6,2.2,1.7,2025-10-21
2018,Quebec,Public Sector,23,55245,56.2,1.1,1.7,2025-10-21
2018,Ontario,All Sectors,61,198705,35.5,1.8,1.7,2025-10-21
2018,Ontario,Private Sector,19,41600,39.1,2.5,2.0,2025-10-21
2018,Ontario,Public Sector,42,157105,34.5,1.6,1.7,2025-10-21
2018,Manitoba,All Sectors,8,10180,53.3,1.9,1.6,2025-10-21
2018,Manitoba,Private Sector,6,8400,54.4,2.2,1.8,2025-10-21
2018,Manitoba,Public Sector,2,1780,48.0,0.1,0.5,2025-10-21
2018,Saskatchewan,All Sectors,6,17440,31.0,0.1,0.6,2025-10-21
2018,Saskatchewan,Private Sector,1,1250,96.1,0.0,1.1,2025-10-21
2018,Saskatchewan,Public Sector,5,16190,25.9,0.1,0.6,2025-10-21
2018,Alberta,All Sectors,34,157426,35.5,0.3,0.3,2025-10-21
2018,Alberta,Private Sector,6,6350,39.8,1.1,1.2,2025-10-21
2018,Alberta,Public Sector,28,151076,35.3,0.2,0.2,2025-10-21
2018,British Columbia,All Sectors,16,75880,36.6,2.0,2.1,2025-10-21
2018,British Columbia,Private Sector,9,16680,38.2,2.2,2.3,2025-10-21
2018,British Columbia,Public Sector,7,59200,36.1,2.0,2.0,2025-10-21
2018,All territories,All Sectors,1,710,48.0,1.0,1.5,2025-10-21
2018,All territories,Public Sector,1,710,48.0,1.0,1.5,2025-10-21
2018,Multi-provinces,All Sectors,2,2940,38.8,1.5,1.0,2025-10-21
2018,Multi-provinces,Private Sector,2,2940,38.8,1.5,1.0,2025-10-21
2019,All jurisdictions,All Sectors,269,684720,43.1,1.8,1.8,2025-10-21
2019,All jurisdictions,Private Sector,97,187467,43.2,2.0,2.1,2025-10-21
2019,All jurisdictions,Public Sector,172,497253,43.0,1.7,1.7,2025-10-21
2019,Federal jurisdiction,All Sectors,40,102942,49.6,2.5,2.1,2025-10-21
2019,Federal jurisdiction,Private Sector,16,25832,51.2,2.3,2.5,2025-10-21
2019,Federal jurisdiction,Public Sector,24,77110,49.1,2.5,1.9,2025-10-21
2019,Newfoundland and Labrador,All Sectors,4,8580,48.0,0.0,0.2,2025-10-21
2019,Newfoundland and Labrador,Public Sector,4,8580,48.0,0.0,0.2,2025-10-21
2019,Prince Edward Island,All Sectors,5,8120,41.6,2.0,1.9,2025-10-21
2019,Prince Edward Island,Public Sector,5,8120,41.6,2.0,1.9,2025-10-21
2019,Nova Scotia,All Sectors,4,4060,59.0,0.7,1.4,2025-10-21
2019,Nova Scotia,Private Sector,1,930,48.0,1.7,1.9,2025-10-21
2019,Nova Scotia,Public Sector,3,3130,62.2,0.4,1.2,2025-10-21
2019,New Brunswick,All Sectors,4,3050,36.0,1.9,2.1,2025-10-21
2019,New Brunswick,Private Sector,4,3050,36.0,1.9,2.1,2025-10-21
2019,Quebec,All Sectors,24,35676,68.2,2.2,2.0,2025-10-21
2019,Quebec,Private Sector,8,6545,69.2,2.0,2.4,2025-10-21
2019,Quebec,Public Sector,16,29131,67.9,2.2,1.9,2025-10-21
2019,Ontario,All Sectors,80,233290,39.4,2.2,2.2,2025-10-21
2019,Ontario,Private Sector,42,110980,38.9,2.0,2.2,2025-10-21
2019,Ontario,Public Sector,38,122310,40.0,2.3,2.3,2025-10-21
2019,Manitoba,All Sectors,2,2683,47.8,0.0,1.1,2025-10-21
2019,Manitoba,Public Sector,2,2683,47.8,0.0,1.1,2025-10-21
2019,Saskatchewan,All Sectors,14,37665,62.0,0.2,1.1,2025-10-21
2019,Saskatchewan,Private Sector,3,3840,60.3,1.0,1.4,2025-10-21
2019,Saskatchewan,Public Sector,11,33825,62.2,0.1,1.1,2025-10-21
2019,Alberta,All Sectors,47,75220,33.1,0.2,0.4,2025-10-21
2019,Alberta,Private Sector,12,12290,36.3,1.5,1.5,2025-10-21
2019,Alberta,Public Sector,35,62930,32.4,-0.1,0.2,2025-10-21
2019,British Columbia,All Sectors,39,160184,38.1,2.0,2.0,2025-10-21
2019,British Columbia,Private Sector,8,19400,51.5,1.6,1.8,2025-10-21
2019,British Columbia,Public Sector,31,140784,36.2,2.0,2.0,2025-10-21
2019,All territories,All Sectors,3,8650,47.1,1.0,1.6,2025-10-21
2019,All territories,Public Sector,3,8650,47.1,1.0,1.6,2025-10-21
2019,Multi-provinces,All Sectors,3,4600,40.0,2.4,2.2,2025-10-21
2019,Multi-provinces,Private Sector,3,4600,40.0,2.4,2.2,2025-10-21
2020,All jurisdictions,All Sectors,182,809923,41.4,1.8,1.9,2025-10-21
2020,All jurisdictions,Private Sector,60,139261,47.0,2.0,1.7,2025-10-21
2020,All jurisdictions,Public Sector,122,670662,40.2,1.8,2.0,2025-10-21
2020,Federal jurisdiction,All Sectors,30,261483,44.3,2.4,2.2,2025-10-21
2020,Federal jurisdiction,Private Sector,17,39603,52.2,2.3,2.2,2025-10-21
2020,Federal jurisdiction,Public Sector,13,221880,42.8,2.4,2.2,2025-10-21
2020,Newfoundland and Labrador,All Sectors,3,8000,28.2,1.9,2.0,2025-10-21
2020,Newfoundland and Labrador,Private Sector,1,1400,48.0,1.6,1.8,2025-10-21
2020,Newfoundland and Labrador,Public Sector,2,6600,24.0,2.0,2.0,2025-10-21
2020,Nova Scotia,All Sectors,1,9300,48.0,2.0,1.7,2025-10-21
2020,Nova Scotia,Public Sector,1,9300,48.0,2.0,1.7,2025-10-21
2020,Quebec,All Sectors,16,19929,64.6,3.5,2.3,2025-10-21
2020,Quebec,Private Sector,6,5962,38.8,7.2,3.2,2025-10-21
2020,Quebec,Public Sector,10,13967,75.6,1.9,1.9,2025-10-21
2020,Ontario,All Sectors,42,312434,37.9,1.7,2.0,2025-10-21
2020,Ontario,Private Sector,13,48040,38.0,2.2,1.9,2025-10-21
2020,Ontario,Public Sector,29,264394,37.9,1.6,2.1,2025-10-21
2020,Manitoba,All Sectors,5,6100,50.2,1.2,1.4,2025-10-21
2020,Manitoba,Private Sector,2,3100,60.0,2.0,2.0,2025-10-21
2020,Manitoba,Public Sector,3,3000,40.2,0.4,0.8,2025-10-21
2020,Saskatchewan,All Sectors,13,29250,55.5,0.3,1.4,2025-10-21
2020,Saskatchewan,Private Sector,2,1480,62.1,1.6,1.4,2025-10-21
2020,Saskatchewan,Public Sector,11,27770,55.2,0.2,1.4,2025-10-21
2020,Alberta,All Sectors,27,57480,37.5,0.0,0.1,2025-10-21
2020,Alberta,Private Sector,9,24336,54.4,0.0,0.2,2025-10-21
2020,Alberta,Public Sector,18,33144,25.1,0.0,0.1,2025-10-21
2020,British Columbia,All Sectors,45,105947,38.3,2.0,2.0,2025-10-21
2020,British Columbia,Private Sector,10,15340,48.5,1.8,1.9,2025-10-21
2020,British Columbia,Public Sector,35,90607,36.6,2.0,2.0,2025-10-21
2021,All jurisdictions,All Sectors,179,1030411,42.8,1.8,1.9,2025-10-21
2021,All jurisdictions,Private Sector,63,225105,48.6,2.0,2.0,2025-10-21
2021,All jurisdictions,Public Sector,116,805306,41.2,1.8,1.9,2025-10-21
2021,Federal jurisdiction,All Sectors,26,119215,49.1,1.9,2.4,2025-10-21
2021,Federal jurisdiction,Private Sector,16,20868,49.7,1.9,1.9,2025-10-21
2021,Federal jurisdiction,Public Sector,10,98347,48.9,1.9,2.5,2025-10-21
2021,Newfoundland and Labrador,All Sectors,5,12450,49.5,1.0,1.3,2025-10-21
2021,Newfoundland and Labrador,Private Sector,1,500,36.0,2.4,2.2,2025-10-21
2021,Newfoundland and Labrador,Public Sector,4,11950,50.1,0.9,1.3,2025-10-21
2021,Prince Edward Island,All Sectors,1,1000,36.0,3.3,1.9,2025-10-21
2021,Prince Edward Island,Public Sector,1,1000,36.0,3.3,1.9,2025-10-21
2021,Nova Scotia,All Sectors,5,21200,36.8,1.4,1.8,2025-10-21
2021,Nova Scotia,Private Sector,1,1200,60.0,0.8,1.4,2025-10-21
2021,Nova Scotia,Public Sector,4,20000,35.4,1.5,1.8,2025-10-21
2021,New Brunswick,All Sectors,5,7763,66.5,1.8,2.1,2025-10-21
2021,New Brunswick,Private Sector,1,500,60.0,1.8,3.5,2025-10-21
2021,New Brunswick,Public Sector,4,7263,66.9,1.8,2.0,2025-10-21
2021,Quebec,All Sectors,56,678706,40.5,2.0,2.0,2025-10-21
2021,Quebec,Private Sector,14,154909,48.5,2.1,2.1,2025-10-21
2021,Quebec,Public Sector,42,523797,38.1,2.0,2.0,2025-10-21
2021,Ontario,All Sectors,32,66600,36.4,1.2,1.6,2025-10-21
2021,Ontario,Private Sector,10,17606,34.8,1.5,1.7,2025-10-21
2021,Ontario,Public Sector,22,48994,37.0,1.1,1.6,2025-10-21
2021,Manitoba,All Sectors,10,24265,63.2,1.3,1.3,2025-10-21
2021,Manitoba,Private Sector,2,2100,56.6,1.7,2.1,2025-10-21
2021,Manitoba,Public Sector,8,22165,63.8,1.3,1.2,2025-10-21
2021,Saskatchewan,All Sectors,5,25140,63.3,0.1,1.1,2025-10-21
2021,Saskatchewan,Private Sector,1,630,48.1,1.3,1.4,2025-10-21
2021,Saskatchewan,Public Sector,4,24510,63.7,0.1,1.1,2025-10-21
2021,Alberta,All Sectors,17,49084,50.3,1.4,1.1,2025-10-21
2021,Alberta,Private Sector,12,22002,58.5,1.8,1.3,2025-10-21
2021,Alberta,Public Sector,5,27082,43.7,1.1,1.0,2025-10-21
2021,British Columbia,All Sectors,16,19726,34.5,2.0,2.3,2025-10-21
2021,British Columbia,Private Sector,5,4790,46.5,1.2,2.7,2025-10-21
2021,British Columbia,Public Sector,11,14936,30.6,2.2,2.1,2025-10-21
2021,All territories,All Sectors,1,5262,24.0,1.5,1.5,2025-10-21
2021,All territories,Public Sector,1,5262,24.0,1.5,1.5,2025-10-21
2022,All jurisdictions,All Sectors,147,706936,42.5,2.8,2.7,2025-10-21
2022,All jurisdictions,Private Sector,42,139126,45.1,4.2,3.6,2025-10-21
2022,All jurisdictions,Public Sector,105,567810,41.9,2.5,2.5,2025-10-21
2022,Federal jurisdiction,All Sectors,24,45513,48.7,3.4,3.0,2025-10-21
2022,Federal jurisdiction,Private Sector,17,34788,50.2,3.5,3.0,2025-10-21
2022,Federal jurisdiction,Public Sector,7,10725,43.7,3.4,2.8,2025-10-21
2022,Newfoundland and Labrador,All Sectors,2,2200,48.0,4.1,1.8,2025-10-21
2022,Newfoundland and Labrador,Public Sector,2,2200,48.0,4.1,1.8,2025-10-21
2022,Nova Scotia,All Sectors,5,13924,37.9,1.6,2.7,2025-10-21
2022,Nova Scotia,Public Sector,5,13924,37.9,1.6,2.7,2025-10-21
2022,New Brunswick,All Sectors,3,9470,58.9,1.7,2.2,2025-10-21
2022,New Brunswick,Public Sector,3,9470,58.9,1.7,2.2,2025-10-21
2022,Quebec,All Sectors,18,67394,50.3,2.4,2.4,2025-10-21
2022,Quebec,Private Sector,6,20932,55.0,3.1,2.7,2025-10-21
2022,Quebec,Public Sector,12,46462,48.1,2.1,2.2,2025-10-21
2022,Ontario,All Sectors,42,296656,37.0,3.7,3.4,2025-10-21
2022,Ontario,Private Sector,11,68226,38.5,4.0,4.0,2025-10-21
2022,Ontario,Public Sector,31,228430,36.6,3.7,3.2,2025-10-21
2022,Manitoba,All Sectors,8,37220,58.3,2.1,1.7,2025-10-21
2022,Manitoba,Public Sector,8,37220,58.3,2.1,1.7,2025-10-21
2022,Saskatchewan,All Sectors,2,2600,53.5,0.0,0.8,2025-10-21
2022,Saskatchewan,Private Sector,1,600,72.0,0.0,1.2,2025-10-21
2022,Saskatchewan,Public Sector,1,2000,48.0,0.0,0.7,2025-10-21
2022,Alberta,All Sectors,34,156768,47.0,1.0,1.2,2025-10-21
2022,Alberta,Private Sector,4,9329,52.7,11.6,4.5,2025-10-21
2022,Alberta,Public Sector,30,147439,46.6,0.3,1.0,2025-10-21
2022,British Columbia,All Sectors,7,70951,34.7,4.1,3.8,2025-10-21
2022,British Columbia,Private Sector,1,1011,60.0,2.0,2.0,2025-10-21
2022,British Columbia,Public Sector,6,69940,34.3,4.1,3.8,2025-10-21
2022,Multi-provinces,All Sectors,2,4240,36.0,3.3,3.0,2025-10-21
2022,Multi-provinces,Private Sector,2,4240,36.0,3.3,3.0,2025-10-21
2023,All jurisdictions,All Sectors,159,720010,42.9,3.7,3.4,2025-10-21
2023,All jurisdictions,Private Sector,52,121682,41.6,6.5,4.3,2025-10-21
2023,All jurisdictions,Public Sector,107,598328,43.2,3.1,3.2,2025-10-21
2023,Federal jurisdiction,All Sectors,36,263293,47.1,2.7,3.2,2025-10-21
2023,Federal jurisdiction,Private Sector,22,43433,41.3,5.1,4.1,2025-10-21
2023,Federal jurisdiction,Public Sector,14,219860,48.2,2.2,3.0,2025-10-21
